"108000185","34","19","23","36","21"
"108000186","16","01","22","05","11"
"108000187","11","28","04","15","05"
"108000188","22","07","32","37","23"
"108000189","35","32","36","26","12"
"108000190","13","25","26","19","33"
"108000191","30","33","17","38","14"
"108000192","39","08","20","35","36"
"108000193","24","18","10","22","16"
"108000194","10","38","37","06","32"
"108000195","38","12","23","01","39"
"108000196","19","07","37","31","13"
"108000197","05","16","11","28","12"
"108000198","01","17","09","21","31"
"108000199","01","32","20","38","11"
"108000200","26","09","17","01","20"
"108000201","03","12","34","38","29"
"108000202","09","14","21","28","26"
"108000203","21","19","15","39","03"
"108000204","34","15","11","05","35"
"108000205","13","19","08","17","01"
"108000206","11","04","22","33","15"
"108000207","35","11","02","31","16"
"108000208","09","30","10","32","26"
"108000209","26","35","10","36","03"
"108000210","11","01","02","15","12"
"108000211","24","02","32","03","25"
"108000212","06","15","13","09","11"
"108000213","26","28","24","39","17"
"108000214","26","15","18","03","06"
"108000215","34","01","02","29","35"
"108000216","03","10","31","01","09"
"108000217","12","31","23","15","36"
"108000218","25","06","08","10","21"
"108000219","12","23","30","27","37"
"108000220","14","35","04","16","31"
"108000221","37","24","35","02","04"
"108000222","20","24","10","39","38"
"108000223","37","08","25","10","15"
"108000224","23","16","32","04","22"
"108000225","28","07","25","32","35"
"108000226","24","27","23","20","38"
"108000227","29","12","39","07","21"
"108000228","30","28","33","34","18"
"108000229","37","18","11","15","24"
"108000230","36","03","06","20","29"
"108000231","02","18","22","12","38"
"108000232","32","26","11","08","38"
"108000233","23","14","27","38","02"
"108000234","16","26","15","04","34"
"108000235","05","39","25","28","37"
"108000236","27","11","03","24","29"
"108000237","24","36","31","07","28"
"108000238","36","02","13","01","22"
"108000239","15","12","08","11","13"
"108000240","18","13","26","01","16"
"108000241","02","29","12","01","32"
"108000242","01","19","20","08","36"
"108000243","29","26","17","35","31"
"108000244","35","01","15","28","24"
"108000245","11","15","06","26","39"
"108000246","10","14","17","28","27"
"108000247","23","19","26","06","25"
"108000248","01","33","02","11","34"
"108000249","31","18","37","21","05"
"108000250","04","26","03","11","28"
"108000251","09","25","37","11","12"
"108000252","39","32","27","25","24"
"108000253","24","38","05","25","22"
"108000254","26","12","18","34","30"
"108000255","25","29","03","16","13"
"108000256","31","32","05","26","23"
"108000257","15","20","25","35","03"
"108000258","03","31","02","26","23"
"108000259","03","36","01","28","23"
"108000260","26","07","10","01","25"
"108000261","30","32","23","37","02"
"108000262","27","26","29","04","16"
"108000263","32","09","10","25","12"
"108000264","23","32","28","14","34"
"108000265","14","30","22","34","02"
"108000266","06","01","27","38","04"
"108000267","32","10","17","11","22"
"108000268","07","19","22","20","31"
"108000269","19","01","33","18","21"
"108000270","29","39","27","23","22"
"108000271","28","19","18","08","02"
"108000272","38","06","35","16","26"
"108000273","12","03","31","14","06"
"108000274","29","27","16","26","19"
"108000275","23","24","03","11","29"
"108000276","11","03","32","10","05"
"108000277","18","05","36","33","38"
"108000278","04","22","32","34","01"
"108000279","15","03","39","01","26"
"108000280","24","36","21","13","14"
"108000281","11","08","04","22","12"
"108000282","16","11","25","19","20"
"108000283","14","37","28","10","35"
"108000284","20","24","05","34","21"
"108000285","13","39","21","14","07"
"108000286","29","17","08","04","01"
"108000287","34","29","13","17","01"
"108000288","02","20","25","06","26"
"108000289","11","16","22","23","04"
"108000290","09","24","04","23","20"
"108000291","29","27","34","23","03"
"108000292","27","09","06","39","17"
"108000293","34","16","35","27","11"
"108000294","32","12","20","23","39"
"108000295","37","38","11","29","09"
"108000296","27","18","06","34","37"
"108000297","05","01","26","28","20"
"108000298","34","11","25","32","08"
"108000299","09","26","23","39","20"
"108000300","32","37","25","22","10"
"108000301","03","28","22","33","39"
"108000302","02","19","33","30","15"
"108000303","37","01","28","10","36"
"108000304","28","31","25","01","32"
"108000305","19","31","32","01","23"
"108000306","13","06","16","34","22"
"108000307","36","38","23","22","28"
"108000308","07","37","14","13","09"
"108000309","21","02","14","27","38"
"108000310","33","38","07","13","32"
"108000311","30","22","39","06","36"
"108000312","08","16","20","14","10"
"108000313","01","26","32","14","25"
"109000001","22","26","01","27","39"
"109000002","01","06","11","23","27"
"109000003","01","18","03","31","08"
"109000004","23","30","25","29","32"
"109000005","28","16","27","14","34"
"109000006","28","10","11","38","37"
"109000007","04","10","06","12","26"
"109000008","36","13","20","04","30"
"109000009","05","29","10","21","02"
"109000010","16","03","34","14","25"
"109000011","24","35","13","28","11"
"109000012","27","36","39","10","37"
"109000013","17","10","19","39","35"
"109000014","10","05","04","03","33"
"109000015","04","22","32","18","17"
"109000016","37","28","22","06","14"
"109000017","04","21","28","35","38"
"109000018","17","27","32","29","10"
"109000019","33","36","22","04","11"
"109000020","01","39","17","33","23"
"109000021","27","35","39","07","03"
"109000022","26","20","05","13","12"
"109000023","14","39","09","27","01"
"109000024","33","01","39","02","18"
"109000025","15","10","30","28","19"
"109000026","08","24","10","34","16"
"109000027","31","17","27","08","11"
"109000028","20","07","04","13","24"
"109000029","01","03","24","34","21"
"109000030","38","37","12","29","35"
"109000031","23","31","02","38","04"
"109000032","01","03","23","39","07"
"109000033","13","25","29","20","08"
"109000034","12","33","23","26","27"
"109000035","23","31","08","24","39"
"109000036","05","28","27","12","19"
"109000037","17","19","35","33","23"
"109000038","38","17","35","01","28"
"109000039","26","04","25","13","36"
"109000040","08","29","33","18","05"
"109000041","02","18","30","36","35"
"109000042","05","01","06","09","31"
"109000043","34","02","20","06","24"
"109000044","20","27","36","10","05"
"109000045","23","08","20","04","27"
"109000046","36","19","18","37","13"
"109000047","29","23","30","02","01"
"109000048","11","10","22","05","09"
"109000049","02","19","05","15","26"
"109000050","19","28","17","35","36"
"109000051","10","21","12","17","04"
"109000052","17","27","39","07","20"
"109000053","05","06","10","27","26"
"109000054","29","07","03","16","15"
"109000055","09","07","02","17","27"
"109000056","20","23","31","28","10"
"109000057","29","15","13","08","11"
"109000058","12","09","10","20","17"
"109000059","18","11","27","28","06"
"109000060","33","26","34","16","27"
"109000061","09","16","12","07","14"
"109000062","01","37","20","18","24"
"109000063","10","29","05","03","13"
"109000064","20","17","02","30","06"
"109000065","11","21","32","01","09"
"109000066","37","07","16","22","29"
"109000067","38","20","05","30","09"
"109000068","30","32","34","03","11"
"109000069","20","16","39","33","10"
"109000070","07","22","03","16","31"
"109000071","27","05","06","16","31"
"109000072","26","12","25","30","09"
"109000073","29","23","05","32","08"
"109000074","19","27","30","28","03"
"109000075","19","22","13","38","30"
"109000076","27","04","29","07","18"
"109000077","35","24","07","02","01"
"109000078","37","24","06","09","27"
"109000079","20","23","07","35","31"
"109000080","27","29","11","10","28"
"109000081","15","08","03","17","38"
"109000082","32","27","13","04","21"
"109000083","30","06","16","03","29"
"109000084","13","02","28","12","23"
"109000085","26","34","28","27","12"
"109000086","27","24","19","06","01"
"109000087","08","11","23","06","39"
"109000088","15","18","21","36","14"
"109000089","25","23","35","36","03"
"109000090","33","37","29","08","38"
"109000091","28","07","22","04","10"
"109000092","09","36","28","17","33"
"109000093","36","33","16","25","15"
"109000094","32","20","30","26","31"
"109000095","32","23","03","08","11"
"109000096","17","32","20","38","01"
"109000097","05","09","31","06","30"
"109000098","33","26","15","03","18"
"109000099","21","04","30","28","03"
"109000100","32","07","02","11","14"
"109000101","36","23","08","34","24"
"109000102","01","23","21","07","09"
"109000103","32","10","33","05","29"
"109000104","03","18","17","23","31"
"109000105","13","09","27","02","14"
"109000106","27","23","36","26","17"
"109000107","39","30","05","35","13"
"109000108","26","29","14","24","16"
"109000109","25","39","04","29","02"
"109000110","16","09","34","14","25"
"109000111","08","22","04","36","05"
"109000112","25","13","07","33","09"
"109000113","25","38","18","05","26"
"109000114","36","08","32","13","21"
"109000115","03","02","18","12","22"
"109000116","16","11","02","17","08"
"109000117","05","20","30","27","12"
"109000118","30","07","04","24","09"
"109000119","36","07","05","08","38"
"109000120","02","25","05","01","21"
"109000121","22","28","23","08","29"
"109000122","27","35","25","02","39"
"109000123","30","15","05","22","12"
"109000124","26","35","38","20","17"
"109000125","18","09","03","07","37"
"109000126","20","14","21","06","26"
"109000127","05","25","38","10","26"
"109000128","26","17","05","08","34"
"109000129","37","23","25","13","08"
"109000130","27","16","08","17","21"
"109000131","15","24","13","12","18"
"109000132","24","26","14","10","17"
"109000133","28","36","03","34","20"
"109000134","22","18","33","14","27"
"109000135","12","37","34","04","08"
"109000136","29","39","31","35","19"
"109000137","04","39","29","22","07"
"109000138","19","32","25","36","03"
"109000139","34","38","29","22","02"
"109000140","06","05","30","14","19"
"109000141","27","24","10","17","16"
"109000142","38","11","30","23","09"
"109000143","26","16","18","10","32"
"109000144","30","21","24","10","20"
"109000145","26","22","23","25","06"
"109000146","17","39","26","12","38"
"109000147","21","10","05","09","37"
"109000148","36","19","08","04","24"
"109000149","30","22","26","18","19"
"109000150","38","33","23","24","22"
"109000151","15","01","11","30","14"
"109000152","33","24","27","19","29"
"109000153","20","16","26","14","38"
"109000154","38","30","18","34","24"
"109000155","07","22","31","27","18"
"109000156","17","13","31","01","11"
"109000157","29","08","01","05","30"
"109000158","02","09","06","01","35"
"109000159","06","19","21","18","39"
"109000160","34","30","05","10","26"
"109000161","23","05","17","11","14"
"109000162","29","05","19","08","04"
"109000163","27","13","34","01","21"
"109000164","35","11","02","09","14"
"109000165","05","01","35","29","21"
"109000166","37","35","09","33","06"
"109000167","16","07","13","37","02"
"109000168","32","07","36","24","39"
"109000169","03","07","23","31","20"
"109000170","05","23","37","07","10"
"109000171","27","10","04","05","21"
"109000172","11","19","31","01","34"
"109000173","22","23","02","32","39"
"109000174","38","13","02","32","19"
"109000175","20","35","05","30","37"
"109000176","17","33","10","37","01"
"109000177","39","04","28","32","11"
"109000178","28","30","08","23","24"
"109000179","37","09","33","18","25"
"109000180","05","28","25","13","22"
"109000181","15","31","24","06","28"
"109000182","05","16","38","37","30"
"109000183","19","24","20","14","17"
"109000184","16","10","08","21","36"
